"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
2.883274875E1;2.045250092E2;3.400687561E2;1.126500015E2;4.125133466E2
2.884274875E1;2.046375122E2;3.400875244E2;1.126687546E2;4.125897283E2
2.885274875E1;2.048437653E2;3.396937561E2;1.127062531E2;4.123778796E2
2.886274875E1;2.050500031E2;3.396937561E2;1.127250061E2;4.124854891E2
2.887274875E1;2.049937592E2;3.396937561E2;1.125750046E2;4.124165623E2
2.888274875E1;2.049562531E2;3.397875061E2;1.125562515E2;4.124700289E2
2.889274875E1;2.049375153E2;3.398812561E2;1.124250031E2;4.125021633E2
2.890274875E1;2.049187622E2;3.396562500E2;1.122562561E2;4.122614878E2
2.891274875E1;2.050125122E2;3.397500000E2;1.120125046E2;4.123190438E2
2.892274875E1;2.050312653E2;3.397875061E2;1.118437576E2;4.123134671E2
2.893274875E1;2.050125122E2;3.398062744E2;1.118625031E2;4.123246947E2
2.894274875E1;2.046562653E2;3.398062744E2;1.119000015E2;4.121578598E2
2.895274875E1;2.047125092E2;3.399000244E2;1.117500076E2;4.122223941E2
2.896274875E1;2.046375122E2;3.399000244E2;1.117500076E2;4.121851552E2
2.897274875E1;2.046937561E2;3.399375000E2;1.116562576E2;4.122185798E2
2.898274875E1;2.044875031E2;3.400500183E2;1.115437546E2;4.121785572E2
2.899274875E1;2.045250092E2;3.399187622E2;1.118250046E2;4.121651076E2
2.900274875E1;2.046375122E2;3.399750061E2;1.117125015E2;4.122368241E2
2.901274875E1;2.046187592E2;3.400687561E2;1.116375046E2;4.122845230E2
2.902274875E1;2.048250122E2;3.401437683E2;1.115625076E2;4.124284930E2
2.903274875E1;2.048625031E2;3.403312683E2;1.115062561E2;4.125865515E2
2.904274875E1;2.048812561E2;3.402187500E2;1.114875031E2;4.124979882E2
2.905274875E1;2.049562531E2;3.402187500E2;1.118250046E2;4.126265808E2
2.906274875E1;2.052750092E2;3.403125000E2;1.120125046E2;4.129131001E2
2.907274875E1;2.053875122E2;3.406125183E2;1.118062515E2;4.131604479E2
2.908274875E1;2.052750092E2;3.406500244E2;1.119187546E2;4.131659184E2
2.909274875E1;2.050125122E2;3.406312561E2;1.119750061E2;4.130353312E2
2.910274875E1;2.050125122E2;3.406687622E2;1.120687561E2;4.130916869E2
2.911274875E1;2.048062592E2;3.406500244E2;1.123500061E2;4.130503199E2
2.912274875E1;2.046187592E2;3.403687744E2;1.124437561E2;4.127509388E2
2.913274875E1;2.046187592E2;3.403312683E2;1.124062576E2;4.127097958E2
2.914274875E1;2.045062561E2;3.400500183E2;1.124625015E2;4.124374352E2
2.915274875E1;2.043187561E2;3.400687561E2;1.125000076E2;4.123701792E2
2.916274875E1;2.043562622E2;3.400687561E2;1.125937576E2;4.124143487E2
2.917274875E1;2.046750031E2;3.401812744E2;1.125000076E2;4.126395619E2
2.918274875E1;2.046562653E2;3.402562561E2;1.123312531E2;4.126461161E2
2.919274875E1;2.048062592E2;3.400500183E2;1.123125076E2;4.125454134E2
2.920274875E1;2.049937592E2;3.400125122E2;1.123125076E2;4.126076213E2
2.921274875E1;2.050125122E2;3.399750061E2;1.122937546E2;4.125809281E2
2.922274875E1;2.049375153E2;3.403687744E2;1.122750015E2;4.128631295E2
2.923274875E1;2.050687561E2;3.402750244E2;1.120875015E2;4.128000666E2
2.924274875E1;2.050312653E2;3.402750244E2;1.117312546E2;4.126848498E2
2.925274875E1;2.048062592E2;3.403125000E2;1.118062515E2;4.126243320E2
2.926274875E1;2.048250122E2;3.400500183E2;1.119937515E2;4.124680605E2
2.927274875E1;2.048625031E2;3.402000122E2;1.118437576E2;4.125696542E2
2.928274875E1;2.048437653E2;3.405000000E2;1.117875061E2;4.127925201E2
2.929274875E1;2.048625031E2;3.403875122E2;1.117500076E2;4.126988828E2
2.930274875E1;2.049375153E2;3.401812744E2;1.117875061E2;4.125762125E2
2.931274875E1;2.048250122E2;3.402562561E2;1.120500031E2;4.126533759E2
2.932274875E1;2.046000061E2;3.402000122E2;1.120687561E2;4.125004447E2
2.933274875E1;2.048812561E2;3.401062622E2;1.119937515E2;4.125423603E2
2.934274875E1;2.047500153E2;3.403312683E2;1.119187546E2;4.126423979E2
2.935274875E1;2.045812531E2;3.403687744E2;1.119937515E2;4.126099757E2
2.936274875E1;2.046000061E2;3.403875122E2;1.119750061E2;4.126296438E2
2.937274875E1;2.044875031E2;3.405000000E2;1.118250046E2;4.126260057E2
2.938274875E1;2.044875031E2;3.405000000E2;1.116937561E2;4.125904556E2
2.939274875E1;2.045437622E2;3.404062500E2;1.115625076E2;4.125054652E2
2.940274875E1;2.047500153E2;3.404250183E2;1.117312546E2;4.126689170E2
2.941274875E1;2.046375122E2;3.405937500E2;1.119375076E2;4.128082116E2
2.942274875E1;2.048062592E2;3.403687744E2;1.118812561E2;4.126910731E2
2.943274875E1;2.049750061E2;3.403875122E2;1.118250046E2;4.127750516E2
2.944274875E1;2.049187622E2;3.403500061E2;1.118062515E2;4.127111140E2
2.945274875E1;2.049750061E2;3.402187500E2;1.118250046E2;4.126358960E2
2.946274875E1;2.047125092E2;3.402750244E2;1.119187546E2;4.125774003E2
2.947274875E1;2.045625153E2;3.402562561E2;1.120500031E2;4.125231456E2
2.948274875E1;2.044875031E2;3.403312683E2;1.118812561E2;4.125020322E2
2.949274875E1;2.044312592E2;3.402000122E2;1.119375076E2;4.123811267E2
2.950274875E1;2.043187561E2;3.404437561E2;1.120875015E2;4.125672226E2
2.951274875E1;2.042812653E2;3.401250000E2;1.120125046E2;4.122652691E2
2.952274875E1;2.042625122E2;3.400125122E2;1.118062515E2;4.121071708E2
2.953274875E1;2.042625122E2;3.402000122E2;1.119375076E2;4.122974992E2
2.954274875E1;2.045437622E2;3.401812744E2;1.119375076E2;4.124214540E2
2.955274875E1;2.046562653E2;3.402000122E2;1.118625031E2;4.124723685E2
2.956274875E1;2.047125092E2;3.401625061E2;1.118625031E2;4.124693462E2
2.957274875E1;2.047125092E2;3.402000122E2;1.117687531E2;4.124748645E2
2.958274875E1;2.046562653E2;3.400687561E2;1.117312546E2;4.123285329E2
2.959274875E1;2.047687531E2;3.401812744E2;1.120875015E2;4.125738112E2
2.960274875E1;2.050125122E2;3.402375183E2;1.123500061E2;4.128125760E2
2.961274875E1;2.048812561E2;3.403312683E2;1.123125076E2;4.128144870E2
2.962274875E1;2.048062592E2;3.401437683E2;1.124062576E2;4.126482202E2
2.963274875E1;2.048250122E2;3.401062622E2;1.123125076E2;4.126010841E2
2.964274875E1;2.047125092E2;3.401437683E2;1.124062576E2;4.126016981E2
2.965274875E1;2.047312622E2;3.401625061E2;1.124250031E2;4.126315567E2
2.966274875E1;2.047875061E2;3.401250000E2;1.125187531E2;4.126541022E2
2.967274875E1;2.048250122E2;3.402937622E2;1.121250076E2;4.127046735E2
2.968274875E1;2.045437622E2;3.403312683E2;1.119562531E2;4.125502702E2
2.969274875E1;2.046375122E2;3.402000122E2;1.119937515E2;4.124986789E2
2.970274875E1;2.046375122E2;3.404062500E2;1.120500031E2;4.126840555E2
2.971274875E1;2.046187592E2;3.404812622E2;1.120875015E2;4.127468165E2
2.972274875E1;2.045625153E2;3.404437561E2;1.119937515E2;4.126625426E2
2.973274875E1;2.047125092E2;3.403312683E2;1.118062515E2;4.125932882E2
2.974274875E1;2.047687531E2;3.402750244E2;1.115250015E2;4.124986793E2
2.975274875E1;2.046562653E2;3.400500183E2;1.118062515E2;4.123334085E2
2.976274875E1;2.046375122E2;3.401625061E2;1.120875015E2;4.124932120E2
2.977274875E1;2.046187592E2;3.402000122E2;1.119562531E2;4.124791964E2
2.978274875E1;2.046000061E2;3.400875244E2;1.117500076E2;4.123211745E2
2.979274875E1;2.046187592E2;3.399187622E2;1.121062546E2;4.122880229E2
2.980274875E1;2.046937561E2;3.399375000E2;1.122750015E2;4.123866070E2
2.981274875E1;2.044875031E2;3.400125122E2;1.123500061E2;4.123665496E2
2.982274875E1;2.043750153E2;3.400875244E2;1.124812546E2;4.124084186E2
2.983274875E1;2.042812653E2;3.402750244E2;1.123125076E2;4.124706377E2
2.984274875E1;2.043937531E2;3.403125000E2;1.121625061E2;4.125164624E2
2.985274875E1;2.044125061E2;3.403312683E2;1.122375031E2;4.125616341E2
2.986274875E1;2.042625122E2;3.403312683E2;1.123687515E2;4.125230689E2
2.987274875E1;2.043750153E2;3.402375183E2;1.120875015E2;4.124249310E2
2.988274875E1;2.045812531E2;3.400875244E2;1.119187546E2;4.123576372E2
2.989274875E1;2.046937561E2;3.399562683E2;1.120500031E2;4.123408800E2
2.990274875E1;2.047125092E2;3.397875061E2;1.122187576E2;4.122569712E2
2.991274875E1;2.047875061E2;3.398062744E2;1.122937546E2;4.123301033E2
2.992274875E1;2.048062592E2;3.398062744E2;1.125000076E2;4.123956348E2
2.993274875E1;2.047125092E2;3.397125244E2;1.125375061E2;4.122820648E2
2.994274875E1;2.049187622E2;3.399187622E2;1.124250031E2;4.125237512E2
2.995274875E1;2.047312622E2;3.402000122E2;1.123687515E2;4.126471548E2
2.996274875E1;2.045437622E2;3.401625061E2;1.124250031E2;4.125385588E2
2.997274875E1;2.046187592E2;3.402937622E2;1.122187576E2;4.126278357E2
2.998274875E1;2.046187592E2;3.403312683E2;1.120125046E2;4.126027266E2
2.999274875E1;2.044125061E2;3.403125000E2;1.118062515E2;4.124290341E2
3.000274875E1;2.043937531E2;3.402000122E2;1.116562576E2;4.122862773E2
3.001274875E1;2.045812531E2;3.403125000E2;1.114500046E2;4.124162827E2
3.002274875E1;2.044125061E2;3.403312683E2;1.115437546E2;4.123734400E2
3.003274875E1;2.045250092E2;3.403125000E2;1.117125015E2;4.124594041E2
3.004274875E1;2.044312592E2;3.402562561E2;1.117125015E2;4.123665148E2
3.005274875E1;2.041875153E2;3.402187500E2;1.116750031E2;4.122046161E2
3.006274875E1;2.043562622E2;3.400500183E2;1.118062515E2;4.121845882E2
3.007274875E1;2.043937531E2;3.398250122E2;1.119937515E2;4.120684962E2
3.008274875E1;2.043375092E2;3.397875061E2;1.122375031E2;4.120759930E2
3.009274875E1;2.042437592E2;3.397687683E2;1.126312561E2;4.121214978E2
3.010274875E1;2.043375092E2;3.396000061E2;1.125750046E2;4.120134870E2
3.011274875E1;2.042625122E2;3.395062561E2;1.124062576E2;4.118529332E2
3.012274875E1;2.044125061E2;3.398062744E2;1.125187531E2;4.122053452E2
3.013274875E1;2.044875031E2;3.398437500E2;1.125937576E2;4.122939092E2
3.014274875E1;2.043000031E2;3.402000122E2;1.125937576E2;4.124947197E2
3.015274875E1;2.045062561E2;3.402187500E2;1.123875046E2;4.125561269E2
3.016274875E1;2.044875031E2;3.401625061E2;1.120875015E2;4.124188132E2
3.017274875E1;2.045250092E2;3.402750244E2;1.118250046E2;4.124589716E2
3.018274875E1;2.045250092E2;3.403125000E2;1.118812561E2;4.125051424E2
3.019274875E1;2.046375122E2;3.403687744E2;1.120875015E2;4.126633277E2
3.020274875E1;2.045625153E2;3.403500061E2;1.119750061E2;4.125801150E2
3.021274875E1;2.047312622E2;3.403687744E2;1.120500031E2;4.126996432E2
3.022274875E1;2.048625031E2;3.402750244E2;1.119375076E2;4.126569314E2
3.023274875E1;2.047312622E2;3.402750244E2;1.120312576E2;4.126172375E2
3.024274875E1;2.048437653E2;3.403500061E2;1.120500031E2;4.127399884E2
3.025274875E1;2.046750031E2;3.403312683E2;1.121250076E2;4.126611763E2
3.026274875E1;2.048062592E2;3.402000122E2;1.119937515E2;4.125824190E2
3.027274875E1;2.047312622E2;3.402750244E2;1.117687531E2;4.125460412E2
3.028274875E1;2.048062592E2;3.402937622E2;1.119187546E2;4.126393777E2
3.029274875E1;2.048437653E2;3.405187683E2;1.120687561E2;4.128842523E2
3.030274875E1;2.049187622E2;3.403687744E2;1.121812515E2;4.128283359E2
3.031274875E1;2.049000092E2;3.406125183E2;1.121625061E2;4.130149261E2
3.032274875E1;2.048250122E2;3.404625244E2;1.121437531E2;4.128489282E2
3.033274875E1;2.049562531E2;3.403125000E2;1.120500031E2;4.127649046E2
3.034274875E1;2.047125092E2;3.403687744E2;1.122000046E2;4.127310929E2
3.035274875E1;2.048812561E2;3.401062622E2;1.121625061E2;4.125882045E2
3.036274875E1;2.048812561E2;3.401625061E2;1.121250076E2;4.126243776E2
3.037274875E1;2.049000092E2;3.400875244E2;1.119937515E2;4.125362268E2
3.038274875E1;2.046187592E2;3.403500061E2;1.119750061E2;4.126080043E2
3.039274875E1;2.045812531E2;3.403312683E2;1.119000015E2;4.125535985E2
3.040274875E1;2.047312622E2;3.406125183E2;1.120875015E2;4.129108685E2
3.041274875E1;2.048250122E2;3.405750122E2;1.122562561E2;4.129722649E2
3.042274875E1;2.049000092E2;3.408187561E2;1.122187576E2;4.132002999E2
3.043274875E1;2.048250122E2;3.409875183E2;1.123875046E2;4.133481879E2
3.044274875E1;2.046562653E2;3.408750000E2;1.125000076E2;4.132023769E2
3.045274875E1;2.045250092E2;3.407062683E2;1.124437561E2;4.129828555E2
3.046274875E1;2.046375122E2;3.405187683E2;1.122187576E2;4.128227132E2
3.047274875E1;2.046937561E2;3.404062500E2;1.123875046E2;4.128037064E2
3.048274875E1;2.048437653E2;3.402937622E2;1.122000046E2;4.127343623E2
3.049274875E1;2.045812531E2;3.403125000E2;1.120875015E2;4.125890143E2
3.050274875E1;2.047312622E2;3.402937622E2;1.119750061E2;4.126174212E2
3.051274875E1;2.048250122E2;3.402562561E2;1.119375076E2;4.126228436E2
3.052274875E1;2.049375153E2;3.404062500E2;1.117500076E2;4.127515771E2
3.053274875E1;2.049000092E2;3.403687744E2;1.118625031E2;4.127325235E2
3.054274875E1;2.049937592E2;3.403687744E2;1.119750061E2;4.128095758E2
3.055274875E1;2.050687561E2;3.403875122E2;1.119562531E2;4.128571857E2
3.056274875E1;2.048437653E2;3.404250183E2;1.119375076E2;4.127713252E2
3.057274875E1;2.048625031E2;3.403125000E2;1.117687531E2;4.126420931E2
3.058274875E1;2.047125092E2;3.400687561E2;1.119375076E2;4.124123857E2
3.059274875E1;2.045062561E2;3.399937744E2;1.119937515E2;4.122634786E2
3.060274875E1;2.046000061E2;3.397687683E2;1.120687561E2;4.121448586E2
3.061274875E1;2.045062561E2;3.398625183E2;1.118250046E2;4.121094173E2
3.062274875E1;2.043562622E2;3.398437500E2;1.118812561E2;4.120347944E2
3.063274875E1;2.043562622E2;3.397500000E2;1.118812561E2;4.119574734E2
3.064274875E1;2.043375092E2;3.395437622E2;1.119937515E2;4.118086746E2
3.065274875E1;2.045812531E2;3.396562500E2;1.121812515E2;4.120734042E2
3.066274875E1;2.046750031E2;3.398437500E2;1.119562531E2;4.122133354E2
3.067274875E1;2.047500153E2;3.399562683E2;1.118812561E2;4.123229906E2
3.068274875E1;2.045250092E2;3.400875244E2;1.119000015E2;4.123246463E2
3.069274875E1;2.046187592E2;3.401437683E2;1.118437576E2;4.124022864E2
3.070274875E1;2.048437653E2;3.401062622E2;1.118250046E2;4.124779623E2
3.071274875E1;2.050500031E2;3.402750244E2;1.118437576E2;4.127246323E2
3.072274875E1;2.049750061E2;3.404437561E2;1.117125015E2;4.127909728E2
3.073274875E1;2.048812561E2;3.404437561E2;1.119562531E2;4.128104683E2
3.074274875E1;2.047687531E2;3.403312683E2;1.119562531E2;4.126618677E2
3.075274875E1;2.046187592E2;3.403125000E2;1.120125046E2;4.125872458E2
3.076274875E1;2.047875061E2;3.402187500E2;1.119562531E2;4.125783842E2
3.077274875E1;2.046187592E2;3.400687561E2;1.121437531E2;4.124218918E2
3.078274875E1;2.044125061E2;3.401062622E2;1.121437531E2;4.123505349E2
3.079274875E1;2.041500092E2;3.400687561E2;1.119937515E2;4.121487420E2
3.080274875E1;2.041875153E2;3.401625061E2;1.119000015E2;4.122192163E2
3.081274875E1;2.042250061E2;3.402375183E2;1.115812531E2;4.122132919E2
3.082274875E1;2.043375092E2;3.401625061E2;1.117687531E2;4.122579318E2
3.083274875E1;2.044125061E2;3.400125122E2;1.118437576E2;4.121917117E2
3.084274875E1;2.044312592E2;3.399937744E2;1.118250046E2;4.121804678E2
3.085274875E1;2.046375122E2;3.400687561E2;1.119000015E2;4.123649847E2
3.086274875E1;2.046375122E2;3.399750061E2;1.121625061E2;4.123589989E2
3.087274875E1;2.045812531E2;3.400125122E2;1.122375031E2;4.123824131E2
3.088274875E1;2.046562653E2;3.398437500E2;1.124062576E2;4.123264824E2
3.089274875E1;2.047125092E2;3.398625183E2;1.122375031E2;4.123239016E2
3.090274875E1;2.047125092E2;3.399562683E2;1.120875015E2;4.123603809E2
3.091274875E1;2.049000092E2;3.400500183E2;1.120312576E2;4.125154923E2
3.092274875E1;2.049187622E2;3.400312500E2;1.120500031E2;4.125144279E2
3.093274875E1;2.048250122E2;3.401250000E2;1.121812515E2;4.125808217E2
3.094274875E1;2.047687531E2;3.404062500E2;1.122562561E2;4.128051893E2
3.095274875E1;2.048437653E2;3.403500061E2;1.126125031E2;4.128930499E2
3.096274875E1;2.048812561E2;3.404062500E2;1.126125031E2;4.129580124E2
3.097274875E1;2.045812531E2;3.403312683E2;1.128187561E2;4.128037464E2
3.098274875E1;2.045062561E2;3.403500061E2;1.128562546E2;4.127922839E2
3.099274875E1;2.044125061E2;3.403500061E2;1.128562546E2;4.127458461E2
3.100274875E1;2.043187561E2;3.404812622E2;1.128187561E2;4.127974270E2
3.101274875E1;2.042812653E2;3.402187500E2;1.125187531E2;4.124804274E2
3.102274875E1;2.043375092E2;3.400687561E2;1.121625061E2;4.122875262E2
3.103274875E1;2.043375092E2;3.402000122E2;1.120312576E2;4.123601201E2
3.104274875E1;2.042812653E2;3.401250000E2;1.120500031E2;4.122754591E2
3.105274875E1;2.043937531E2;3.400875244E2;1.119375076E2;4.122697371E2
3.106274875E1;2.044687653E2;3.400312500E2;1.122562561E2;4.123471765E2
3.107274875E1;2.044875031E2;3.400312500E2;1.124437561E2;4.124075511E2
3.108274875E1;2.045812531E2;3.399937744E2;1.124437561E2;4.124231492E2
3.109274875E1;2.045625153E2;3.401625061E2;1.127437515E2;4.126348346E2
3.110274875E1;2.045062561E2;3.402000122E2;1.129687576E2;4.126994031E2
3.111274875E1;2.045250092E2;3.398625183E2;1.127062531E2;4.123587154E2
3.112274875E1;2.043375092E2;3.400687561E2;1.126687546E2;4.124255385E2
3.113274875E1;2.044687653E2;3.400687561E2;1.127062531E2;4.125008295E2
3.114274875E1;2.045437622E2;3.399187622E2;1.123500061E2;4.123171588E2
3.115274875E1;2.044312592E2;3.400500183E2;1.119937515E2;4.122726708E2
3.116274875E1;2.043375092E2;3.399000244E2;1.120312576E2;4.121126629E2
3.117274875E1;2.044875031E2;3.399562683E2;1.119937515E2;4.122232449E2
3.118274875E1;2.046937561E2;3.398437500E2;1.117500076E2;4.121666804E2
3.119274875E1;2.046000061E2;3.399750061E2;1.117125015E2;4.122182071E2
3.120274875E1;2.046937561E2;3.398625183E2;1.116750031E2;4.121618268E2
3.121274875E1;2.046000061E2;3.398437500E2;1.119937515E2;4.121862895E2
3.122274875E1;2.045625153E2;3.402000122E2;1.120312576E2;4.124716640E2
3.123274875E1;2.047500153E2;3.401437683E2;1.120500031E2;4.125233994E2
3.124274875E1;2.047687531E2;3.403500061E2;1.120875015E2;4.127129473E2
3.125274875E1;2.049000092E2;3.402562561E2;1.119937515E2;4.126753372E2
3.126274875E1;2.048437653E2;3.402750244E2;1.118625031E2;4.126272894E2
3.127274875E1;2.049937592E2;3.401625061E2;1.119937515E2;4.126446077E2
3.128274875E1;2.050500031E2;3.401812744E2;1.120687561E2;4.127083829E2
3.129274875E1;2.050500031E2;3.401250000E2;1.120687561E2;4.126619991E2
3.130274875E1;2.050500031E2;3.400875244E2;1.120125046E2;4.126158373E2
3.131274875E1;2.049562531E2;3.399937744E2;1.120500031E2;4.125021642E2
3.132274875E1;2.049937592E2;3.398812561E2;1.121625061E2;4.124586492E2
3.133274875E1;2.049375153E2;3.399750061E2;1.121062546E2;4.124926693E2
3.134274875E1;2.048625031E2;3.399000244E2;1.123500061E2;4.124599321E2
3.135274875E1;2.049375153E2;3.402562561E2;1.122750015E2;4.127703731E2
3.136274875E1;2.049000092E2;3.401062622E2;1.123875046E2;4.126587386E2
3.137274875E1;2.050312653E2;3.402375183E2;1.119937515E2;4.127250768E2
3.138274875E1;2.049562531E2;3.400687561E2;1.120687561E2;4.125690617E2
3.139274875E1;2.047500153E2;3.400500183E2;1.121437531E2;4.124715809E2
3.140274875E1;2.046937561E2;3.399562683E2;1.119562531E2;4.123154142E2
3.141274875E1;2.045250092E2;3.399000244E2;1.121437531E2;4.122362518E2
3.142274875E1;2.045250092E2;3.398062744E2;1.120125046E2;4.121232639E2
3.143274875E1;2.043187561E2;3.396375122E2;1.121812515E2;4.119276963E2
3.144274875E1;2.045062561E2;3.397687683E2;1.121437531E2;4.121187281E2
3.145274875E1;2.045250092E2;3.397875061E2;1.122562561E2;4.121741085E2
3.146274875E1;2.044312592E2;3.396937561E2;1.123500061E2;4.120758565E2
3.147274875E1;2.044875031E2;3.397687683E2;1.124625015E2;4.121962749E2
3.148274875E1;2.045437622E2;3.398250122E2;1.124625015E2;4.122705469E2
3.149274875E1;2.045250092E2;3.397125244E2;1.122562561E2;4.121122974E2
3.150274875E1;2.046000061E2;3.398437500E2;1.122750015E2;4.122627959E2
3.151274875E1;2.046750031E2;3.399562683E2;1.122937546E2;4.123978765E2
3.152274875E1;2.046187592E2;3.400125122E2;1.121062546E2;4.123653203E2
3.153274875E1;2.044687653E2;3.399937744E2;1.122187576E2;4.123060661E2
3.154274875E1;2.044125061E2;3.400312500E2;1.123312531E2;4.123397071E2
3.155274875E1;2.043375092E2;3.400312500E2;1.121062546E2;4.122412897E2
3.156274875E1;2.041875153E2;3.402937622E2;1.121062546E2;4.123835573E2
3.157274875E1;2.043562622E2;3.404062500E2;1.121812515E2;4.125803317E2
3.158274875E1;2.043375092E2;3.403500061E2;1.123687515E2;4.125756665E2
3.159274875E1;2.042812653E2;3.402562561E2;1.124625015E2;4.124960235E2
3.160274875E1;2.044500122E2;3.401812744E2;1.126875076E2;4.125791819E2
3.161274875E1;2.047875061E2;3.402187500E2;1.128187561E2;4.128132656E2
3.162274875E1;2.047687531E2;3.402750244E2;1.127250061E2;4.128247346E2
3.163274875E1;2.047312622E2;3.402187500E2;1.128750076E2;4.128007448E2
3.164274875E1;2.049562531E2;3.399562683E2;1.130625076E2;4.127474539E2
3.165274875E1;2.050312653E2;3.398812561E2;1.131000061E2;4.127332060E2
3.166274875E1;2.050312653E2;3.398812561E2;1.129875031E2;4.127023914E2
3.167274875E1;2.049750061E2;3.399562683E2;1.128187561E2;4.126900644E2
3.168274875E1;2.046750031E2;3.399750061E2;1.127062531E2;4.125258309E2
3.169274875E1;2.045062561E2;3.400875244E2;1.125750046E2;4.124990481E2
3.170274875E1;2.047125092E2;3.400687561E2;1.124625015E2;4.125551897E2
3.171274875E1;2.046750031E2;3.400500183E2;1.123875046E2;4.125006946E2
3.172274875E1;2.045250092E2;3.402187500E2;1.120875015E2;4.124837999E2
3.173274875E1;2.043750153E2;3.401812744E2;1.119000015E2;4.123276084E2
3.174274875E1;2.042437592E2;3.402562561E2;1.118812561E2;4.123193525E2
3.175274875E1;2.042062531E2;3.401437683E2;1.118250046E2;4.121926838E2
3.176274875E1;2.041125031E2;3.399562683E2;1.119187546E2;4.120169728E2
3.177274875E1;2.039437561E2;3.399187622E2;1.118437576E2;4.118820786E2
